OBJECTID,Property_Name,Address_1,City,Postal_Code,Property_GFA_M_Sq,Primary_Property_Type,Electricity_Use_Grid_Purchase_k,Natural_Gas_Use_GJ,Propane_Use_GJ,District_Hot_Water_Use_GJ,District_Chilled_Water_Use_GJ,Total_GHG_Emissions_Metric_Tons,Total_GHG_Emissions_Intensity_k,Direct_GHG_Emissions_Metric_Ton,Direct_GHG_Emissions_Intensity_,Indirect_GHG_Emissions_Metric_T,Indirect_GHG_Emissions_Intensit,Site_EUI_GJ_m_,Year_Ending
1575,Fire Stn #09 (125 Kenilworth Ave. N.),125 KENILWORTH AVE N,Hamilton,L8H 4R7,792.7,Fire Station,123623,634.9,Not Available,Not Available,Not Available,35.4,44.6,31.9,40.3,3.5,4.4,1.36,2023/12/31 00:00:00+00
1576,Fire Stn #10 (1455 Main St. W.),1455 MAIN ST W,Hamilton,L8S 1C8,824,Fire Station,140922.4,709.7,Not Available,Not Available,Not Available,39.8,48.3,35.7,43.3,4.1,5,1.48,2019/12/31 00:00:00+00
1577,Fire Stn #10 (1455 Main St. W.),1455 MAIN ST W,Hamilton,L8S 1C8,824,Fire Station,122896,701.6,Not Available,Not Available,Not Available,38.7,47,35.3,42.8,3.4,4.2,1.39,2020/12/31 00:00:00+00
1578,Fire Stn #10 (1455 Main St. W.),1455 MAIN ST W,Hamilton,L8S 1C8,824,Fire Station,118305,588.1,Not Available,Not Available,Not Available,32.9,39.9,29.6,35.9,3.3,4,1.23,2021/12/31 00:00:00+00
1579,Fire Stn #10 (1455 Main St. W.),1455 MAIN ST W,Hamilton,L8S 1C8,824,Fire Station,124697.7,641.6,Not Available,Not Available,Not Available,35.8,43.4,32.3,39.2,3.5,4.2,1.32,2022/12/31 00:00:00+00
1580,Fire Stn #10 (1455 Main St. W.),1455 MAIN ST W,Hamilton,L8S 1C8,824,Fire Station,140114,579.6,Not Available,Not Available,Not Available,33.1,40.1,29.1,35.4,3.9,4.8,1.32,2023/12/31 00:00:00+00
1581,Fire Stn #11 (24 Ray St. S.),24 RAY ST S,Hamilton,L8P 3V2,323.7,Fire Station,64024.4,368.3,Not Available,Not Available,Not Available,20.4,62.9,18.5,57.2,1.9,5.7,1.85,2019/12/31 00:00:00+00
1582,Fire Stn #11 (24 Ray St. S.),24 RAY ST S,Hamilton,L8P 3V2,323.7,Fire Station,60734,346.9,Not Available,Not Available,Not Available,19.1,59.1,17.4,53.9,1.7,5.3,1.75,2020/12/31 00:00:00+00
1583,Fire Stn #11 (24 Ray St. S.),24 RAY ST S,Hamilton,L8P 3V2,323.7,Fire Station,60472,308.8,Not Available,Not Available,Not Available,17.2,53.2,15.5,48,1.7,5.2,1.63,2021/12/31 00:00:00+00
1584,Fire Stn #11 (24 Ray St. S.),24 RAY ST S,Hamilton,L8P 3V2,323.7,Fire Station,69537.5,390.4,Not Available,Not Available,Not Available,21.6,66.7,19.6,60.6,1.9,6,1.98,2022/12/31 00:00:00+00
1585,Fire Stn #11 (24 Ray St. S.),24 RAY ST S,Hamilton,L8P 3V2,323.7,Fire Station,79454,536.3,Not Available,Not Available,Not Available,29.2,90.2,27,83.3,2.2,6.9,2.54,2023/12/31 00:00:00+00
1586,Fire Stn #12 (199 Hwy #8),199 HWY #8,Stoney Creek,L8G 1C6,1110.7,Fire Station,194975.4,721.3,Not Available,Not Available,Not Available,41.9,37.7,36.3,32.6,5.7,5.1,1.28,2019/12/31 00:00:00+00
1587,Fire Stn #12 (199 Hwy #8),199 HWY #8,Stoney Creek,L8G 1C6,1110.7,Fire Station,196330,819.1,Not Available,Not Available,Not Available,46.7,42,41.2,37.1,5.5,4.9,1.37,2020/12/31 00:00:00+00
1588,Fire Stn #12 (199 Hwy #8),199 HWY #8,Stoney Creek,L8G 1C6,1110.7,Fire Station,196318.9,531,Not Available,Not Available,Not Available,32.2,29,26.7,24,5.5,4.9,1.11,2021/12/31 00:00:00+00
1589,Fire Stn #12 (199 Hwy #8),199 HWY #8,Stoney Creek,L8G 1C6,1110.7,Fire Station,170551.5,985.4,Not Available,Not Available,Not Available,54.3,48.9,49.5,44.6,4.8,4.3,1.44,2022/12/31 00:00:00+00
1590,Fire Stn #12 (199 Hwy #8),199 HWY #8,Stoney Creek,L8G 1C6,1110.7,Fire Station,162597,874.1,Not Available,Not Available,Not Available,48.5,43.7,43.9,39.6,4.6,4.1,1.31,2023/12/31 00:00:00+00
1591,Fire Stn #13 (177 Bay St. N.),177 BAY ST N,Hamilton,L8R 2P8,1380.2,Fire Station,113937.4,1620.6,Not Available,Not Available,Not Available,84.8,95.9,81.5,92.2,3.3,3.7,2.3,2019/12/31 00:00:00+00
1592,Fire Stn #13 (177 Bay St. N.),177 BAY ST N,Hamilton,L8R 2P8,1380.2,Fire Station,117278,1492,Not Available,Not Available,Not Available,78.3,56.7,75,54.4,3.3,2.4,1.39,2020/12/31 00:00:00+00
1593,Fire Stn #13 (177 Bay St. N.),177 BAY ST N,Hamilton,L8R 2P8,1380.2,Fire Station,127534,1450.3,Not Available,Not Available,Not Available,76.5,55.4,72.9,52.8,3.6,2.6,1.38,2021/12/31 00:00:00+00
1594,Fire Stn #13 (177 Bay St. N.),177 BAY ST N,Hamilton,L8R 2P8,1380.2,Fire Station,123115.4,1670.2,Not Available,Not Available,Not Available,87.4,63.3,84,60.8,3.4,2.5,1.53,2022/12/31 00:00:00+00
1595,Fire Stn #13 (177 Bay St. N.),177 BAY ST N,Hamilton,L8R 2P8,1380.2,Fire Station,124368,1541.3,Not Available,Not Available,Not Available,81,58.7,77.5,56.1,3.5,2.5,1.44,2023/12/31 00:00:00+00
1596,"Fire Stn #14 (595 Chapel Hill Rd, Elfrida)",595 CHAPEL HILL RD,Hamilton,L0R 2A0 ,369.4,Fire Station,54888.3,Not Available,95.3,Not Available,Not Available,7.4,20.1,5.8,15.8,1.6,4.3,0.79,2019/12/31 00:00:00+00
1597,"Fire Stn #14 (595 Chapel Hill Rd, Elfrida)",595 CHAPEL HILL RD,Hamilton,L0R 2A0 ,369.4,Fire Station,49461,Not Available,151.6,Not Available,Not Available,10.7,28.8,9.3,25.1,1.4,3.7,0.89,2020/12/31 00:00:00+00
1598,"Fire Stn #14 (595 Chapel Hill Rd, Elfrida)",595 CHAPEL HILL RD,Hamilton,L0R 2A0 ,369.4,Fire Station,42786,Not Available,165.6,Not Available,Not Available,11.3,30.7,10.1,27.4,1.2,3.2,0.87,2021/12/31 00:00:00+00
1599,"Fire Stn #14 (595 Chapel Hill Rd, Elfrida)",595 CHAPEL HILL RD,Hamilton,L0R 2A0 ,369.4,Fire Station,44571.7,Not Available,132.9,Not Available,Not Available,9.4,25.4,8.1,22,1.2,3.4,0.79,2022/12/31 00:00:00+00
1600,"Fire Stn #14 (595 Chapel Hill Rd, Elfrida)",595 CHAPEL HILL RD,Hamilton,L0R 2A0 ,369.4,Fire Station,50506,Not Available,115.1,Not Available,Not Available,8.5,22.9,7,19.1,1.4,3.8,0.8,2023/12/31 00:00:00+00
1601,Fire Stn #15 (415 Arvin Ave.),415 ARVIN AVE,Stoney Creek,L8E 2N1,619.8,Fire Station,65964.1,527.3,Not Available,Not Available,Not Available,28.4,45.9,26.5,42.8,1.9,3.1,1.23,2019/12/31 00:00:00+00
1602,Fire Stn #15 (415 Arvin Ave.),415 ARVIN AVE,Stoney Creek,L8E 2N1,619.8,Fire Station,70082,450.1,Not Available,Not Available,Not Available,24.6,39.7,22.6,36.5,2,3.2,1.13,2020/12/31 00:00:00+00
1603,Fire Stn #15 (415 Arvin Ave.),415 ARVIN AVE,Stoney Creek,L8E 2N1,619.8,Fire Station,69022,435.2,Not Available,Not Available,Not Available,23.8,38.4,21.9,35.3,1.9,3.1,1.1,2021/12/31 00:00:00+00
1604,Fire Stn #15 (415 Arvin Ave.),415 ARVIN AVE,Stoney Creek,L8E 2N1,619.8,Fire Station,73883.4,459.5,Not Available,Not Available,Not Available,25.2,40.6,23.1,37.3,2.1,3.3,1.17,2022/12/31 00:00:00+00
1605,Fire Stn #15 (415 Arvin Ave.),415 ARVIN AVE,Stoney Creek,L8E 2N1,619.8,Fire Station,73089,426.7,Not Available,Not Available,Not Available,23.5,37.9,21.5,34.6,2,3.3,1.11,2023/12/31 00:00:00+00
1606,Fire Stn #16 (939 Barton St. E.),939 BARTON ST,Winona,L8E 5H4,619.8,Fire Station,46087.9,411.8,Not Available,Not Available,Not Available,22,35.6,20.7,33.4,1.3,2.2,0.93,2019/12/31 00:00:00+00
1607,Fire Stn #16 (939 Barton St. E.),939 BARTON ST,Winona,L8E 5H4,619.8,Fire Station,43314,309.9,Not Available,Not Available,Not Available,16.8,27.1,15.6,25.1,1.2,2,0.75,2020/12/31 00:00:00+00
1608,Fire Stn #16 (939 Barton St. E.),939 BARTON ST,Winona,L8E 5H4,619.8,Fire Station,46876,301.7,Not Available,Not Available,Not Available,16.5,26.6,15.2,24.5,1.3,2.1,0.76,2021/12/31 00:00:00+00
1609,Fire Stn #16 (939 Barton St. E.),939 BARTON ST,Winona,L8E 5H4,619.8,Fire Station,48245.5,335.5,Not Available,Not Available,Not Available,18.2,29.4,16.9,27.2,1.4,2.2,0.82,2022/12/31 00:00:00+00
1610,Fire Stn #16 (939 Barton St. E.),939 BARTON ST,Winona,L8E 5H4,619.8,Fire Station,40117,408.4,Not Available,Not Available,Not Available,21.7,34.9,20.5,33.1,1.1,1.8,0.89,2023/12/31 00:00:00+00
1611,Fire Stn #17 (363 Isaac Brock St.),363 ISAAC BROCK ST,Stoney Creek,L8J 2J3,610.9,Fire Station,87267.1,924,Not Available,Not Available,Not Available,49,80.2,46.5,76,2.5,4.1,2.03,2019/12/31 00:00:00+00
1612,Fire Stn #17 (363 Isaac Brock St.),363 ISAAC BROCK ST,Stoney Creek,L8J 2J3,610.9,Fire Station,90855,696.5,Not Available,Not Available,Not Available,37.6,61.5,35,57.3,2.5,4.2,1.68,2020/12/31 00:00:00+00
1613,Fire Stn #17 (363 Isaac Brock St.),363 ISAAC BROCK ST,Stoney Creek,L8J 2J3,610.9,Fire Station,86442,723.2,Not Available,Not Available,Not Available,38.8,63.5,36.4,59.5,2.4,4,1.69,2021/12/31 00:00:00+00
1614,Fire Stn #17 (363 Isaac Brock St.),363 ISAAC BROCK ST,Stoney Creek,L8J 2J3,610.9,Fire Station,87341.5,745.5,Not Available,Not Available,Not Available,39.9,65.4,37.5,61.3,2.4,4,1.73,2022/12/31 00:00:00+00
1615,Fire Stn #17 (363 Isaac Brock St.),363 ISAAC BROCK ST,Stoney Creek,L8J 2J3,610.9,Fire Station,84356,692.9,Not Available,Not Available,Not Available,37.2,60.9,34.8,57,2.4,3.9,1.63,2023/12/31 00:00:00+00
1616,"Fire Stn #18 (2640 Hwy #56, Binbrook)",2636 (2640) HWY #56,Binbrook,L0R 1C0,1019,Fire Station,92706.8,637.8,Not Available,Not Available,Not Available,34.8,34.1,32.1,31.5,2.7,2.6,0.95,2019/12/31 00:00:00+00
1617,"Fire Stn #18 (2640 Hwy #56, Binbrook)",2636 (2640) HWY #56,Binbrook,L0R 1C0,1019,Fire Station,79876,600.9,Not Available,Not Available,Not Available,32.4,31.8,30.2,29.7,2.2,2.2,0.87,2020/12/31 00:00:00+00
1618,"Fire Stn #18 (2640 Hwy #56, Binbrook)",2636 (2640) HWY #56,Binbrook,L0R 1C0,1019,Fire Station,73319,553.6,Not Available,Not Available,Not Available,29.9,29.3,27.8,27.3,2.1,2,0.8,2021/12/31 00:00:00+00
1619,"Fire Stn #18 (2640 Hwy #56, Binbrook)",2636 (2640) HWY #56,Binbrook,L0R 1C0,1019,Fire Station,73915.8,579.3,Not Available,Not Available,Not Available,31.2,30.6,29.1,28.6,2.1,2,0.83,2022/12/31 00:00:00+00
1620,"Fire Stn #18 (2640 Hwy #56, Binbrook)",2636 (2640) HWY #56,Binbrook,L0R 1C0,1019,Fire Station,76110,527.6,Not Available,Not Available,Not Available,28.7,28.1,26.5,26,2.1,2.1,0.79,2023/12/31 00:00:00+00
1621,Fire Stn #19 (3302 Homestead Dr.),3302 HOMESTEAD DR,Mount Hope,L0R 1W0,671.1,Fire Station,99510.8,616.3,Not Available,Not Available,Not Available,33.9,50.5,31,46.2,2.9,4.3,1.45,2019/12/31 00:00:00+00
1622,Fire Stn #19 (3302 Homestead Dr.),3302 HOMESTEAD DR,Mount Hope,L0R 1W0,671.1,Fire Station,95924,532.3,Not Available,Not Available,Not Available,29.5,43.9,26.8,39.9,2.7,4,1.31,2020/12/31 00:00:00+00
1623,Fire Stn #19 (3302 Homestead Dr.),3302 HOMESTEAD DR,Mount Hope,L0R 1W0,671.1,Fire Station,92955,508.3,Not Available,Not Available,Not Available,28.2,42,25.6,38.1,2.6,3.9,1.26,2021/12/31 00:00:00+00
1624,Fire Stn #19 (3302 Homestead Dr.),3302 HOMESTEAD DR,Mount Hope,L0R 1W0,671.1,Fire Station,82981.6,616.7,Not Available,Not Available,Not Available,33.3,49.7,31,46.2,2.3,3.5,1.36,2022/12/31 00:00:00+00
1625,Fire Stn #19 (3302 Homestead Dr.),3302 HOMESTEAD DR,Mount Hope,L0R 1W0,671.1,Fire Station,84512,515,Not Available,Not Available,Not Available,28.3,42.1,25.9,38.6,2.4,3.5,1.22,2023/12/31 00:00:00+00
1626,Fire Stn #21 (365 Wilson St. W.),365 Wilson St. W.,Ancaster,L9G 2B8,1163.1,Fire Station,126659,596.2,Not Available,Not Available,Not Available,33.6,28.9,30,25.8,3.7,3.2,0.9,2019/12/31 00:00:00+00
1627,Fire Stn #21 (365 Wilson St. W.),365 Wilson St. W.,Ancaster,L9G 2B8,1163.1,Fire Station,121395,469.6,Not Available,Not Available,Not Available,27,23.2,23.6,20.3,3.4,2.9,0.78,2020/12/31 00:00:00+00
1628,Fire Stn #21 (365 Wilson St. W.),365 Wilson St. W.,Ancaster,L9G 2B8,1163.1,Fire Station,128086,479.3,Not Available,Not Available,Not Available,27.7,23.8,24.1,20.7,3.6,3.1,0.81,2021/12/31 00:00:00+00
1629,Fire Stn #21 (365 Wilson St. W.),365 Wilson St. W.,Ancaster,L9G 2B8,1163.1,Fire Station,133833.5,463.2,Not Available,Not Available,Not Available,27,23.2,23.3,20,3.7,3.2,0.81,2022/12/31 00:00:00+00
1630,Fire Stn #21 (365 Wilson St. W.),365 Wilson St. W.,Ancaster,L9G 2B8,1163.1,Fire Station,90125,468.4,Not Available,Not Available,Not Available,26.1,22.4,23.5,20.2,2.5,2.2,0.68,2023/12/31 00:00:00+00
1631,Fire Stn #20 (661 Garner Rd. E.),661 GARNER ROAD EAST,Hamilton,L9K 0C8,694.9,Fire Station,116271.3,570,Not Available,Not Available,Not Available,32,46.1,28.7,41.2,3.4,4.9,1.42,2019/12/31 00:00:00+00
1632,Fire Stn #20 (661 Garner Rd. E.),661 GARNER ROAD EAST,Hamilton,L9K 0C8,694.9,Fire Station,105611,774.3,Not Available,Not Available,Not Available,41.9,60.3,38.9,56,3,4.3,1.66,2020/12/31 00:00:00+00
1633,Fire Stn #20 (661 Garner Rd. E.),661 GARNER ROAD EAST,Hamilton,L9K 0C8,694.9,Fire Station,94503,625.3,Not Available,Not Available,Not Available,34.1,49,31.4,45.2,2.6,3.8,1.39,2021/12/31 00:00:00+00
1634,Fire Stn #20 (661 Garner Rd. E.),661 GARNER ROAD EAST,Hamilton,L9K 0C8,694.9,Fire Station,98650.6,702.1,Not Available,Not Available,Not Available,38.1,54.8,35.3,50.8,2.8,4,1.52,2022/12/31 00:00:00+00
1635,Fire Stn #20 (661 Garner Rd. E.),661 GARNER ROAD EAST,Hamilton,L9K 0C8,694.9,Fire Station,118975,579.3,Not Available,Not Available,Not Available,32.5,46.7,29.1,41.9,3.3,4.8,1.45,2023/12/31 00:00:00+00
1636,"Fire Stn #23 (19 Memorial Square, Dundas)",19 MEMORIAL SQUARE,Dundas,L9H 2T3,931.4,Fire Station,141953.4,827.6,Not Available,Not Available,Not Available,45.7,49.1,41.6,44.7,4.1,4.4,1.44,2019/12/31 00:00:00+00
1637,"Fire Stn #23 (19 Memorial Square, Dundas)",19 MEMORIAL SQUARE,Dundas,L9H 2T3,931.4,Fire Station,150183,704.5,Not Available,Not Available,Not Available,39.6,42.5,35.4,38,4.2,4.5,1.34,2020/12/31 00:00:00+00
1638,"Fire Stn #23 (19 Memorial Square, Dundas)",19 MEMORIAL SQUARE,Dundas,L9H 2T3,931.4,Fire Station,135608,692.5,Not Available,Not Available,Not Available,38.6,41.5,34.8,37.4,3.8,4.1,1.27,2021/12/31 00:00:00+00
1639,"Fire Stn #23 (19 Memorial Square, Dundas)",19 MEMORIAL SQUARE,Dundas,L9H 2T3,931.4,Fire Station,143103.5,929.3,Not Available,Not Available,Not Available,50.7,54.5,46.7,50.2,4,4.3,1.55,2022/12/31 00:00:00+00
1640,"Fire Stn #23 (19 Memorial Square, Dundas)",19 MEMORIAL SQUARE,Dundas,L9H 2T3,931.4,Fire Station,131027,944,Not Available,Not Available,Not Available,51.1,54.9,47.5,51,3.7,3.9,1.52,2023/12/31 00:00:00+00
1641,"Fire Stn #24 (252 Parkside Dr., Flamborough)",252 PARKSIDE DR E.,Waterdown,L0R 2H1,920.3,Fire Station,119960.7,986.3,Not Available,Not Available,Not Available,53.1,57.7,49.6,53.9,3.5,3.8,1.54,2019/12/31 00:00:00+00
1642,"Fire Stn #24 (252 Parkside Dr., Flamborough)",252 PARKSIDE DR E.,Waterdown,L0R 2H1,920.3,Fire Station,116309,761.4,Not Available,Not Available,Not Available,41.5,45.1,38.3,41.6,3.3,3.5,1.28,2020/12/31 00:00:00+00
1643,"Fire Stn #24 (252 Parkside Dr., Flamborough)",252 PARKSIDE DR E.,Waterdown,L0R 2H1,920.3,Fire Station,110506,736,Not Available,Not Available,Not Available,40.1,43.6,37,40.2,3.1,3.4,1.23,2021/12/31 00:00:00+00
1644,"Fire Stn #24 (252 Parkside Dr., Flamborough)",252 PARKSIDE DR E.,Waterdown,L0R 2H1,920.3,Fire Station,110847.9,824.3,Not Available,Not Available,Not Available,44.5,48.4,41.4,45,3.1,3.4,1.33,2022/12/31 00:00:00+00
1645,"Fire Stn #24 (252 Parkside Dr., Flamborough)",252 PARKSIDE DR E.,Waterdown,L0R 2H1,920.3,Fire Station,99209,707.3,Not Available,Not Available,Not Available,38.3,41.7,35.6,38.6,2.8,3,1.16,2023/12/31 00:00:00+00
1646,"Fire Stn #25 (361 Old Brock Rd., Greensville)",361 OLD BROCK RD,Dundas,L9H 5H8,326.9,Fire Station,52812.7,548.1,Not Available,Not Available,Not Available,29.1,89,27.6,84.3,1.5,4.7,2.26,2019/12/31 00:00:00+00
1647,"Fire Stn #25 (361 Old Brock Rd., Greensville)",361 OLD BROCK RD,Dundas,L9H 5H8,326.9,Fire Station,57540,472.4,Not Available,Not Available,Not Available,25.4,77.6,23.8,72.6,1.6,4.9,2.08,2020/12/31 00:00:00+00
1648,"Fire Stn #25 (361 Old Brock Rd., Greensville)",361 OLD BROCK RD,Dundas,L9H 5H8,326.9,Fire Station,49627,177.2,Not Available,Not Available,Not Available,10.3,31.5,8.9,27.3,1.4,4.3,1.09,2021/12/31 00:00:00+00
1649,"Fire Stn #25 (361 Old Brock Rd., Greensville)",361 OLD BROCK RD,Dundas,L9H 5H8,326.9,Fire Station,54451.8,0,Not Available,Not Available,Not Available,1.5,4.7,0,0,1.5,4.7,0.6,2022/12/31 00:00:00+00
1650,"Fire Stn #25 (361 Old Brock Rd., Greensville)",361 OLD BROCK RD,Dundas,L9H 5H8,326.9,Fire Station,52260,116.8,Not Available,Not Available,Not Available,7.3,22.4,5.9,18,1.5,4.5,0.93,2023/12/31 00:00:00+00
1651,"Fire Stn #26 (119 Lynden Rd., Lynden)",119 LYNDEN RD,Lynden,L0R 1T0,448.2,Fire Station,23038.6,355.6,Not Available,Not Available,Not Available,18.5,41.4,17.9,39.9,0.7,1.5,0.98,2019/12/31 00:00:00+00
1652,"Fire Stn #26 (119 Lynden Rd., Lynden)",119 LYNDEN RD,Lynden,L0R 1T0,448.2,Fire Station,20076,310.3,Not Available,Not Available,Not Available,16.2,36.1,15.6,34.8,0.6,1.3,0.85,2020/12/31 00:00:00+00
1653,"Fire Stn #26 (119 Lynden Rd., Lynden)",119 LYNDEN RD,Lynden,L0R 1T0,448.2,Fire Station,20852,338.4,Not Available,Not Available,Not Available,17.6,39.3,17,38,0.6,1.3,0.92,2021/12/31 00:00:00+00
1654,"Fire Stn #26 (119 Lynden Rd., Lynden)",119 LYNDEN RD,Lynden,L0R 1T0,448.2,Fire Station,21519,341,Not Available,Not Available,Not Available,17.7,39.6,17.1,38.3,0.6,1.3,0.93,2022/12/31 00:00:00+00
1655,"Fire Stn #26 (119 Lynden Rd., Lynden)",119 LYNDEN RD,Lynden,L0R 1T0,448.2,Fire Station,21100,326.7,Not Available,Not Available,Not Available,17,38,16.4,36.7,0.6,1.3,0.9,2023/12/31 00:00:00+00
1656,"Fire Stn #27 (795 Old Hwy 8, Rockton)",795 OLD HWY#8,Rockton,L0R 1X0,481.8,Fire Station,84349.6,Not Available,84.6,Not Available,Not Available,7.6,15.8,5.2,10.7,2.4,5.1,0.81,2019/12/31 00:00:00+00
1657,"Fire Stn #27 (795 Old Hwy 8, Rockton)",795 OLD HWY#8,Rockton,L0R 1X0,481.8,Fire Station,89709,Not Available,260.4,Not Available,Not Available,18.4,38.3,15.9,33.1,2.5,5.2,1.21,2020/12/31 00:00:00+00
1658,"Fire Stn #27 (795 Old Hwy 8, Rockton)",795 OLD HWY#8,Rockton,L0R 1X0,481.8,Fire Station,80844,Not Available,165.4,Not Available,Not Available,12.4,25.7,10.1,21,2.3,4.7,0.95,2021/12/31 00:00:00+00
1659,"Fire Stn #27 (795 Old Hwy 8, Rockton)",795 OLD HWY#8,Rockton,L0R 1X0,481.8,Fire Station,84276.4,Not Available,255.1,Not Available,Not Available,18,37.3,15.6,32.4,2.4,4.9,1.16,2022/12/31 00:00:00+00
1660,"Fire Stn #27 (795 Old Hwy 8, Rockton)",795 OLD HWY#8,Rockton,L0R 1X0,481.8,Fire Station,81904,Not Available,148,Not Available,Not Available,11.3,23.5,9,18.8,2.3,4.8,0.92,2023/12/31 00:00:00+00
1661,"Fire Stn #28 (1801 Brock Rd., Freelton)",1801 BROCK ROAD,Freelton,L0R 1K0,409,Fire Station,20319.7,271.3,Not Available,Not Available,Not Available,14.2,34.8,13.6,33.4,0.6,1.4,0.84,2019/12/31 00:00:00+00
1662,"Fire Stn #28 (1801 Brock Rd., Freelton)",1801 BROCK ROAD,Freelton,L0R 1K0,409,Fire Station,19433,273.4,Not Available,Not Available,Not Available,14.3,34.9,13.7,33.6,0.5,1.3,0.84,2020/12/31 00:00:00+00
1663,"Fire Stn #28 (1801 Brock Rd., Freelton)",1801 BROCK ROAD,Freelton,L0R 1K0,409,Fire Station,19183,219,Not Available,Not Available,Not Available,11.5,28.2,11,26.9,0.5,1.3,0.7,2021/12/31 00:00:00+00
1664,"Fire Stn #28 (1801 Brock Rd., Freelton)",1801 BROCK ROAD,Freelton,L0R 1K0,409,Fire Station,19844.1,276.3,Not Available,Not Available,Not Available,14.4,35.3,13.9,34,0.6,1.4,0.85,2022/12/31 00:00:00+00
1665,"Fire Stn #28 (1801 Brock Rd., Freelton)",1801 BROCK ROAD,Freelton,L0R 1K0,409,Fire Station,18989,228.4,Not Available,Not Available,Not Available,12,29.4,11.5,28.1,0.5,1.3,0.73,2023/12/31 00:00:00+00
1666,Fire Stn #30 (489 Victoria Ave. N.),489 VICTORIA AVE N,Hamilton,L8L 5H1,2298.7,Fire Station,254776.6,2371,Not Available,Not Available,Not Available,126.6,55.1,119.2,51.9,7.4,3.2,1.43,2019/12/31 00:00:00+00
1667,Fire Stn #30 (489 Victoria Ave. N.),489 VICTORIA AVE N,Hamilton,L8L 5H1,2298.7,Fire Station,253246,2076.2,Not Available,Not Available,Not Available,111.5,48.5,104.4,45.4,7.1,3.1,1.3,2020/12/31 00:00:00+00
1668,Fire Stn #30 (489 Victoria Ave. N.),489 VICTORIA AVE N,Hamilton,L8L 5H1,2298.7,Fire Station,253775,2012.9,Not Available,Not Available,Not Available,108.3,47.1,101.2,44,7.1,3.1,1.27,2021/12/31 00:00:00+00
1669,Fire Stn #30 (489 Victoria Ave. N.),489 VICTORIA AVE N,Hamilton,L8L 5H1,2298.7,Fire Station,270967,2412.7,Not Available,Not Available,Not Available,128.9,56.1,121.3,52.8,7.6,3.3,1.47,2022/12/31 00:00:00+00
1670,Fire Stn #30 (489 Victoria Ave. N.),489 VICTORIA AVE N,Hamilton,L8L 5H1,2298.7,Fire Station,273609,2138.5,Not Available,Not Available,Not Available,115.2,50.1,107.5,46.8,7.7,3.3,1.36,2023/12/31 00:00:00+00
1671,First Ontario Centre,101 YORK BLVD,Hamilton,L8R 3L4,41745.6,Other - Entertainment/Public Assembly,5548190.8,133.7,Not Available,13406.7,Not Available,1292.7,31,6.7,0.2,1286,30.8,0.8,2019/12/31 00:00:00+00
1672,First Ontario Centre,101 YORK BLVD,Hamilton,L8R 3L4,41745.6,Other - Entertainment/Public Assembly,5112561.3,58.9,Not Available,13018,Not Available,1238.6,29.7,3,0.1,1235.6,29.6,0.75,2020/12/31 00:00:00+00
1673,First Ontario Centre,101 YORK BLVD,Hamilton,L8R 3L4,41745.6,Other - Entertainment/Public Assembly,5689044.2,23.6,Not Available,13284,Not Available,1275.3,30.5,1.2,0,1274.1,30.5,0.81,2021/12/31 00:00:00+00
1674,First Ontario Centre,101 YORK BLVD,Hamilton,L8R 3L4,41745.6,Other - Entertainment/Public Assembly,6428581,243.8,Not Available,13121,Not Available,1293.4,31,12.3,0.3,1281.1,30.7,0.87,2022/12/31 00:00:00+00
1675,First Ontario Centre,101 YORK BLVD,Hamilton,L8R 3L4,41745.6,Other - Entertainment/Public Assembly,5159271.2,207.6,Not Available,11953,Not Available,1158,27.7,10.4,0.2,1147.6,27.5,0.74,2023/12/31 00:00:00+00
1676,First Ontario Concert Hall,10 MACNAB STREET SOUTH,Hamilton,L8P 4Y3,8712.4,Performing Arts,1819352.5,1082.8,Not Available,6861.1,2165.3,718.3,82.4,54.4,6.2,663.8,76.2,1.91,2019/12/31 00:00:00+00
1677,First Ontario Concert Hall,10 MACNAB STREET SOUTH,Hamilton,L8P 4Y3,8712.4,Performing Arts,1495599,1071.3,Not Available,6500,684,652.4,74.9,53.9,6.2,598.5,68.7,1.57,2020/12/31 00:00:00+00
1678,First Ontario Concert Hall,10 MACNAB STREET SOUTH,Hamilton,L8P 4Y3,8712.4,Performing Arts,1669560.3,1012.4,Not Available,7140,723,708.6,81.3,50.9,5.8,657.7,75.5,1.71,2021/12/31 00:00:00+00
1679,First Ontario Concert Hall,10 MACNAB STREET SOUTH,Hamilton,L8P 4Y3,8712.4,Performing Arts,1943074.9,1090.7,Not Available,8492,4110,888.9,102,54.8,6.3,834,95.7,2.37,2022/12/31 00:00:00+00
